year,region,gender,rank,name
2023,Středočeský,girl,2,Viktorie
2023,Středočeský,girl,3,Anna
2023,Středočeský,girl,4,Sofie
2023,Středočeský,girl,5,Natálie
2023,Středočeský,girl,6,Adéla
2023,Středočeský,girl,7,Ema
2023,Středočeský,girl,8,Tereza
2023,Středočeský,girl,9,Karolína
2023,Středočeský,girl,10-11,Julie
2023,Středočeský,girl,10-11,Anežka
2023,Středočeský,girl,12,Nela
2023,Středočeský,girl,13,Amálie
2023,Středočeský,girl,14,Laura
2023,Středočeský,girl,15,Marie
2023,Středočeský,girl,16,Barbora
2023,Středočeský,girl,17,Rozálie
2023,Středočeský,girl,18,Emma
2023,Středočeský,girl,19,Ella
2023,Středočeský,girl,20,Mia
2023,Jihočeský,girl,1,Eliška
2023,Jihočeský,girl,2,Viktorie
2023,Jihočeský,girl,3,Anna
2023,Jihočeský,girl,4,Sofie
2023,Jihočeský,girl,5,Tereza
2023,Jihočeský,girl,6,Ema
2023,Jihočeský,girl,7-8,Natálie
2023,Jihočeský,girl,7-8,Adéla
2023,Jihočeský,girl,9,Nela
2023,Jihočeský,girl,10,Laura
2023,Jihočeský,girl,11,Amálie
2023,Jihočeský,girl,12,Rozálie
2023,Jihočeský,girl,13-14,Stella
2023,Jihočeský,girl,13-14,Julie
2023,Jihočeský,girl,15,Veronika
2023,Jihočeský,girl,16,Anežka
2023,Jihočeský,girl,17-18,Karolína
2023,Jihočeský,girl,17-18,Mia
2023,Jihočeský,girl,19,Marie
2023,Jihočeský,girl,20,Emma
2023,Plzeňský,girl,1,Eliška
2023,Plzeňský,girl,2,Anna
2023,Plzeňský,girl,3,Viktorie
2023,Plzeňský,girl,4,Sofie
2023,Plzeňský,girl,5,Natálie
2023,Plzeňský,girl,6,Julie
2023,Plzeňský,girl,7,Tereza
2023,Plzeňský,girl,8-9,Ema
2023,Plzeňský,girl,8-9,Amálie
2023,Plzeňský,girl,10-11,Adéla
2023,Plzeňský,girl,10-11,Nela
2023,Plzeňský,girl,12-13,Kristýna
2023,Plzeňský,girl,12-13,Rozálie
2023,Plzeňský,girl,14-15,Karolína
2023,Plzeňský,girl,14-15,Emma
2023,Plzeňský,girl,16-17,Mia
2023,Plzeňský,girl,16-17,Anežka
2023,Plzeňský,girl,18,Barbora
2023,Plzeňský,girl,19,Veronika
2023,Plzeňský,girl,20,Sára
2023,Karlovarský,girl,1,Eliška
2023,Karlovarský,girl,2,Viktorie
2023,Karlovarský,girl,3,Sofie
2023,Karlovarský,girl,4,Anna
2023,Karlovarský,girl,5,Natálie
2023,Karlovarský,girl,6,Ema
2023,Karlovarský,girl,7,Emma
2023,Karlovarský,girl,8,Amálie
2023,Karlovarský,girl,9,Tereza
2023,Karlovarský,girl,10,Laura
2023,Karlovarský,girl,11-13,Karolína
2023,Karlovarský,girl,11-13,Rozálie
2023,Karlovarský,girl,11-13,Mia
2023,Karlovarský,girl,14,Barbora
2023,Karlovarský,girl,15-16,Anežka
2023,Karlovarský,girl,15-16,Marie
2023,Karlovarský,girl,17-18,Kateřina
2023,Karlovarský,girl,17-18,Nela
2023,Karlovarský,girl,19-24,Adéla
2023,Karlovarský,girl,19-24,Julie
2023,Karlovarský,girl,19-24,Valerie
2023,Karlovarský,girl,19-24,Kristýna
2023,Karlovarský,girl,19-24,Lucie
2023,Karlovarský,girl,19-24,Meda
2023,Ústecký,girl,1,Eliška
2023,Ústecký,girl,2,Viktorie
2023,Ústecký,girl,3,Anna
2023,Ústecký,girl,4,Sofie
2023,Ústecký,girl,5,Natálie
2023,Ústecký,girl,6,Amálie
2023,Ústecký,girl,7,Laura
2023,Ústecký,girl,8-9,Tereza
2023,Ústecký,girl,8-9,Ema
2023,Ústecký,girl,10,Adéla
2023,Ústecký,girl,11,Rozálie
2023,Ústecký,girl,12,Emma
2023,Ústecký,girl,13-14,Stella
2023,Ústecký,girl,13-14,Nela
2023,Ústecký,girl,15,Anežka
2023,Ústecký,girl,16-17,Barbora
2023,Ústecký,girl,16-17,Karolína
2023,Ústecký,girl,18-20,Mia
2023,Ústecký,girl,18-20,Leontýna
2023,Ústecký,girl,18-20,Julie
2023,Liberecký,girl,1,Eliška
2023,Liberecký,girl,2,Viktorie
2023,Liberecký,girl,3-4,Anna
2023,Liberecký,girl,3-4,Sofie
2023,Liberecký,girl,5,Natálie
2023,Liberecký,girl,6,Amálie
2023,Liberecký,girl,7,Marie
2023,Liberecký,girl,8,Anežka
2023,Liberecký,girl,9-10,Ema
2023,Liberecký,girl,9-10,Tereza
2023,Liberecký,girl,11-12,Rozálie
2023,Liberecký,girl,11-12,Karolína
2023,Liberecký,girl,13-14,Julie
2023,Liberecký,girl,13-14,Kristýna
2023,Liberecký,girl,15-16,Laura
2023,Liberecký,girl,15-16,Veronika
2023,Liberecký,girl,17-18,Emma
2023,Liberecký,girl,17-18,Barbora
2023,Liberecký,girl,19-20,Mia
2023,Liberecký,girl,19-20,Adéla
2023,Královéhradecký,girl,1,Eliška
2023,Královéhradecký,girl,2,Viktorie
2023,Královéhradecký,girl,3,Anna
2023,Královéhradecký,girl,4,Sofie
2023,Královéhradecký,girl,5,Natálie
2023,Královéhradecký,girl,6,Tereza
2023,Královéhradecký,girl,7,Amálie
2023,Královéhradecký,girl,8,Ema
2023,Královéhradecký,girl,9,Barbora
2023,Královéhradecký,girl,10,Rozálie
2023,Královéhradecký,girl,11,Adéla
2023,Královéhradecký,girl,12,Laura
2023,Královéhradecký,girl,13-14,Julie
2023,Královéhradecký,girl,13-14,Nela
2023,Královéhradecký,girl,15-17,Karolína
2023,Královéhradecký,girl,15-17,Mia
2023,Královéhradecký,girl,15-17,Anežka
2023,Královéhradecký,girl,18,Emma
2023,Královéhradecký,girl,19,Kristýna
2023,Královéhradecký,girl,20-21,Marie
2023,Královéhradecký,girl,20-21,Veronika
2023,Pardubický,girl,1,Anna
2023,Pardubický,girl,2,Eliška
2023,Pardubický,girl,3,Viktorie
2023,Pardubický,girl,4,Tereza
2023,Pardubický,girl,5,Natálie
2023,Pardubický,girl,6,Adéla
2023,Pardubický,girl,7,Ema
2023,Pardubický,girl,8,Sofie
2023,Pardubický,girl,9,Amálie
2023,Pardubický,girl,10,Laura
2023,Pardubický,girl,11,Barbora
2023,Pardubický,girl,12,Rozálie
2023,Pardubický,girl,13,Anežka
2023,Pardubický,girl,14-15,Mia
2023,Pardubický,girl,14-15,Julie
2023,Pardubický,girl,16-19,Karolína
2023,Pardubický,girl,16-19,Nela
2023,Pardubický,girl,16-19,Marie
2023,Pardubický,girl,16-19,Stella
2023,Pardubický,girl,20,Štěpánka
2023,Vysočina,girl,1-2,Viktorie
2023,Vysočina,girl,1-2,Eliška
2023,Vysočina,girl,3,Anna
2023,Vysočina,girl,4,Natálie
2023,Vysočina,girl,5,Sofie
2023,Vysočina,girl,6-7,Ema
2023,Vysočina,girl,6-7,Amálie
2023,Vysočina,girl,8,Julie
2023,Vysočina,girl,9-10,Adéla
2023,Vysočina,girl,9-10,Karolína
2023,Vysočina,girl,11,Tereza
2023,Vysočina,girl,12-13,Laura
2023,Vysočina,girl,12-13,Rozálie
2023,Vysočina,girl,14,Veronika
2023,Vysočina,girl,15-16,Emma
2023,Vysočina,girl,15-16,Nela
2023,Vysočina,girl,17,Barbora
2023,Vysočina,girl,18-19,Mia
2023,Vysočina,girl,18-19,Nikola
2023,Vysočina,girl,20-21,Anežka
2023,Vysočina,girl,20-21,Stella
2023,Jihomoravský,girl,1,Eliška
2023,Jihomoravský,girl,2,Natálie
2023,Jihomoravský,girl,3,Anna
2023,Jihomoravský,girl,4-6,Tereza
2023,Jihomoravský,girl,4-6,Viktorie
2023,Jihomoravský,girl,4-6,Sofie
2023,Jihomoravský,girl,7,Ema
2023,Jihomoravský,girl,8,Julie
2023,Jihomoravský,girl,9,Adéla
2023,Jihomoravský,girl,10,Nela
2023,Jihomoravský,girl,11,Amálie
2023,Jihomoravský,girl,12,Laura
2023,Jihomoravský,girl,13-15,Stella
2023,Jihomoravský,girl,13-15,Sára
2023,Jihomoravský,girl,13-15,Barbora
2023,Jihomoravský,girl,16,Karolína
2023,Jihomoravský,girl,17,Kristýna
2023,Jihomoravský,girl,18,Mia
2023,Jihomoravský,girl,19,Lucie
2023,Jihomoravský,girl,20-21,Rozálie
2023,Jihomoravský,girl,20-21,Veronika
2023,Olomoucký,girl,1,Eliška
2023,Olomoucký,girl,2,Viktorie
2023,Olomoucký,girl,3,Sofie
2023,Olomoucký,girl,4-5,Natálie
2023,Olomoucký,girl,4-5,Julie
2023,Olomoucký,girl,6,Anna
2023,Olomoucký,girl,7,Laura
2023,Olomoucký,girl,8,Tereza
2023,Olomoucký,girl,9,Ema
2023,Olomoucký,girl,10,Amálie
2023,Olomoucký,girl,11,Karolína
2023,Olomoucký,girl,12,Marie
2023,Olomoucký,girl,13,Sára
2023,Olomoucký,girl,14-15,Nela
2023,Olomoucký,girl,14-15,Adéla
2023,Olomoucký,girl,16,Rozálie
2023,Olomoucký,girl,17-18,Veronika
2023,Olomoucký,girl,17-18,Kristýna
2023,Olomoucký,girl,19-20,Stella
2023,Olomoucký,girl,19-20,Barbora
2023,Zlínský,girl,1,Eliška
2023,Zlínský,girl,2,Anna
2023,Zlínský,girl,3,Natálie
2023,Zlínský,girl,4,Viktorie
2023,Zlínský,girl,5,Tereza
2023,Zlínský,girl,6,Sofie
2023,Zlínský,girl,7,Ema
2023,Zlínský,girl,8-9,Julie
2023,Zlínský,girl,8-9,Adéla
2023,Zlínský,girl,10,Nela
2023,Zlínský,girl,11-12,Sára
2023,Zlínský,girl,11-12,Laura
2023,Zlínský,girl,13,Amálie
2023,Zlínský,girl,14-16,Karolína
2023,Zlínský,girl,14-16,Barbora
2023,Zlínský,girl,14-16,Rozálie
2023,Zlínský,girl,17,Mia
2023,Zlínský,girl,18-19,Anežka
2023,Zlínský,girl,18-19,Klára
2023,Zlínský,girl,20-21,Kristýna
2023,Zlínský,girl,20-21,Valerie
2023,Moravskoslezský,girl,1,Eliška
2023,Moravskoslezský,girl,2,Sofie
2023,Moravskoslezský,girl,3,Viktorie
2023,Moravskoslezský,girl,4-5,Laura
2023,Moravskoslezský,girl,4-5,Anna
2023,Moravskoslezský,girl,6,Natálie
2023,Moravskoslezský,girl,7,Adéla
2023,Moravskoslezský,girl,8,Amálie
2023,Moravskoslezský,girl,9,Julie
2023,Moravskoslezský,girl,10,Ema
2023,Moravskoslezský,girl,11-12,Rozálie
2023,Moravskoslezský,girl,11-12,Tereza
2023,Moravskoslezský,girl,13,Karolína
2023,Moravskoslezský,girl,14,Nela
2023,Moravskoslezský,girl,15,Stella
2023,Moravskoslezský,girl,16,Mia
2023,Moravskoslezský,girl,17,Emma
2023,Moravskoslezský,girl,18,Nina
2023,Moravskoslezský,girl,19,Barbora
2023,Moravskoslezský,girl,20,Klára
2023,Česko,boy,21,Samuel
2023,Česko,boy,22,Václav
2023,Česko,boy,23,Jonáš
2023,Česko,boy,24,Sebastian
2023,Česko,boy,25,Marek
2023,Česko,boy,26,Petr
2023,Česko,boy,27,Patrik
2023,Česko,boy,28,Teodor
2023,Česko,boy,29,Jiří
2023,Česko,boy,30,Kryštof
2023,Česko,boy,31,Tadeáš
2023,Česko,boy,32,Michal
2023,Česko,boy,35,Viktor
2023,Česko,boy,36,Eliáš
2023,Česko,boy,37,František
2023,Česko,boy,38,Richard
2023,Česko,boy,39,Jáchym
2023,Česko,boy,40,Eduard
2023,Česko,boy,41,Albert
2023,Česko,boy,42,Alex
2023,Česko,boy,43,Kristián
2023,Česko,boy,44,Vít
2023,Česko,boy,47,Michael
2023,Česko,boy,48,Tobias
2023,Česko,boy,49,Vincent
2023,Česko,boy,50,Jaroslav
2023,Česko,boy,51,Theodor
2023,Česko,boy,52,Nikolas
2023,Česko,boy,53,Jindřich
2023,Česko,boy,54,Damián
2023,Česko,boy,55,Max
2023,Česko,boy,56,Karel
2023,Česko,boy,57,Sebastián
2023,Česko,boy,58,Matouš
2023,Česko,boy,59,Robin
2023,Česko,boy,60,Miroslav
2023,Česko,boy,61,Artur
2023,Česko,boy,62,Erik
2023,Česko,boy,63,Mateo
2023,Česko,boy,64,Hynek
2023,Česko,boy,65,Benjamin
2023,Česko,boy,66,Matteo
2023,Česko,boy,67,Vítek
2023,Česko,boy,68,Roman
2023,Česko,boy,69,Hugo
2023,Česko,boy,70,Denis
2023,Česko,boy,71,Milan
2023,Česko,boy,72,Maxim
2023,Česko,boy,73,Radek
2023,Česko,boy,74,Alexandr
2023,Česko,boy,75,Nicolas
2023,Česko,boy,78,Damian
2023,Česko,boy,79,Zdeněk
2023,Česko,boy,80,Kevin
2023,Česko,boy,81,Ladislav
2023,Česko,boy,82,Theo
2023,Česko,boy,83,Adrian
2023,Česko,boy,84,Stanislav
2023,Česko,boy,85,Bartoloměj
2023,Česko,boy,86,Matyas
2023,Česko,boy,87,Alfréd
2023,Česko,boy,88,Gabriel
2023,Česko,boy,89,William
2023,Česko,boy,90,Bruno
2023,Česko,boy,91,Oskar
2023,Česko,boy,92,Kristian
2023,Česko,boy,93,Nezjištěno
2023,Česko,boy,94,Matias
2023,Česko,boy,95,Aleš
2023,Česko,boy,99,Christian
2023,Česko,girl,21,Stella
2023,Česko,girl,22,Veronika
2023,Česko,girl,23,Kristýna
2023,Česko,girl,24,Ella
2023,Česko,girl,25,Valerie
2023,Česko,girl,26,Lucie
2023,Česko,girl,27,Klára
2023,Česko,girl,28,Meda
2023,Česko,girl,29,Štěpánka
2023,Česko,girl,30,Magdaléna
2023,Česko,girl,31,Nina
2023,Česko,girl,32,Aneta
2023,Česko,girl,33,Elena
2023,Česko,girl,34,Kateřina
2023,Česko,girl,35,Zuzana
2023,Česko,girl,36,Jasmína
2023,Česko,girl,37,Rozárie
2023,Česko,girl,38,Nikola
2023,Česko,girl,39,Leontýna
2023,Česko,girl,40,Josefína
2023,Česko,girl,41,Michaela
2023,Česko,girl,42,Alžběta
2023,Česko,girl,43,Ester
2023,Česko,girl,44,Nikol
2023,Česko,girl,45,Gabriela
2023,Česko,girl,46,Liliana
2023,Česko,girl,47,Stela
2023,Česko,girl,48,Adriana
2023,Česko,girl,49,Beáta
2023,Česko,girl,50,Emily
2023,Česko,girl,51,Zoe
2023,Česko,girl,52,Dominika
2023,Česko,girl,55,Emílie
2023,Česko,girl,56,Markéta
2023,Česko,girl,59,Eva
2023,Česko,girl,60,Elen
2023,Česko,girl,61,Amélie
2023,Česko,girl,62,Diana
2023,Česko,girl,65,Vivien
2023,Česko,girl,66,Zora
2023,Česko,girl,67,Elizabeth
2023,Česko,girl,71,Valentýna
2023,Česko,girl,72,Hana
2023,Česko,girl,73,Isabella
2023,Česko,girl,76,Malvína
2023,Česko,girl,77,Olívie
2023,Česko,girl,80,Nella
2023,Česko,girl,81,Evelína
2023,Česko,girl,82,Jana
2023,Česko,girl,83,Vanesa
2023,Česko,girl,86,Andrea
2023,Česko,girl,90,Ela
2023,Česko,girl,91,Isabela
2023,Česko,girl,92,Valérie
2023,Česko,girl,93,Miriam
2023,Česko,girl,94,Denisa
2023,Česko,girl,97,Olivie
2024,Česko,boy,1,Jakub
2024,Česko,boy,2,Matyáš
2024,Česko,boy,3,Jan
2024,Česko,boy,4,Adam
2024,Česko,boy,5,Matěj
2024,Česko,boy,6,David
2024,Česko,boy,7,Vojtěch
2024,Česko,boy,8,Filip
2024,Česko,boy,9,Dominik
2024,Česko,boy,10,Tomáš
2024,Česko,boy,11,Daniel
2024,Česko,boy,12,Tobiáš
2024,Česko,boy,13,Oliver
2024,Česko,boy,14,Štěpán
2024,Česko,boy,15,Antonín
2024,Česko,boy,16,Sebastian
2024,Česko,boy,17,Lukáš
2024,Česko,boy,18,Martin
2024,Česko,boy,19,Ondřej
2024,Česko,boy,20,Mikuláš
2024,Praha,boy,1,David
2024,Praha,boy,2,Matyáš
2024,Praha,boy,3,Jakub
2024,Praha,boy,4,Adam
2024,Praha,boy,5,Antonín
2024,Praha,boy,6,Matěj
2024,Praha,boy,7,Daniel
2024,Praha,boy,8,Filip
2024,Praha,boy,9-10,Jan
2024,Praha,boy,9-10,Oliver
2024,Praha,boy,11,Sebastian
2024,Praha,boy,12,Tomáš
2024,Praha,boy,13,Vojtěch
2024,Praha,boy,14,Mikuláš
2024,Praha,boy,15,Dominik
2024,Praha,boy,16,Samuel
2024,Praha,boy,17,Jonáš
2024,Praha,boy,18,Tobiáš
2024,Praha,boy,19,Martin
2024,Praha,boy,20-21,Teodor
2024,Praha,boy,20-21,Šimon
2024,Středočeský,boy,1,Jakub
2024,Středočeský,boy,2,Matyáš
2024,Středočeský,boy,3,Matěj
2024,Středočeský,boy,4,Adam
2024,Středočeský,boy,5,Jan
2024,Středočeský,boy,6,Vojtěch
2024,Středočeský,boy,7,Filip
2024,Středočeský,boy,8,David
2024,Středočeský,boy,9,Dominik
2024,Středočeský,boy,10-11,Antonín
2024,Středočeský,boy,10-11,Tomáš
2024,Středočeský,boy,12,Tobiáš
2024,Středočeský,boy,13,Štěpán
2024,Středočeský,boy,14,Daniel
2024,Středočeský,boy,15,Sebastian
2024,Středočeský,boy,16,Oliver
2024,Středočeský,boy,17,Lukáš
2024,Středočeský,boy,18,Jonáš
2024,Středočeský,boy,19,Samuel
2024,Středočeský,boy,20,Martin
2024,Jihočeský,boy,1,Jakub
2024,Jihočeský,boy,2,Matyáš
2024,Jihočeský,boy,3,Jan
2024,Jihočeský,boy,4,Adam
2024,Jihočeský,boy,5,Tomáš
2024,Jihočeský,boy,6,Matěj
2024,Jihočeský,boy,7,Filip
2024,Jihočeský,boy,8,David
2024,Jihočeský,boy,9,Vojtěch
2024,Jihočeský,boy,10,Daniel
2024,Jihočeský,boy,11,Ondřej
2024,Jihočeský,boy,12-13,Tobiáš
2024,Jihočeský,boy,12-13,Dominik
2024,Jihočeský,boy,14,Lukáš
2024,Jihočeský,boy,15,Štěpán
2024,Jihočeský,boy,16-17,Martin
2024,Jihočeský,boy,16-17,Václav
2024,Jihočeský,boy,18,Sebastian
2024,Jihočeský,boy,19-20,Antonín
2024,Jihočeský,boy,19-20,Marek
2024,Plzeňský,boy,1,Jakub
2024,Plzeňský,boy,2,Matyáš
2024,Plzeňský,boy,3,Jan
2024,Plzeňský,boy,4,Adam
2024,Plzeňský,boy,5,Lukáš
2024,Plzeňský,boy,6,Dominik
2024,Plzeňský,boy,7,Matěj
2024,Plzeňský,boy,8,Vojtěch
2024,Plzeňský,boy,9,David
2024,Plzeňský,boy,10,Filip
2024,Plzeňský,boy,11-12,Daniel
2024,Plzeňský,boy,11-12,Tomáš
2024,Plzeňský,boy,13,Tobiáš
2024,Plzeňský,boy,14,Martin
2024,Plzeňský,boy,15,Sebastian
2024,Plzeňský,boy,16,Ondřej
2024,Plzeňský,boy,17,Antonín
2024,Plzeňský,boy,18,Václav
2024,Plzeňský,boy,19,Marek
2024,Plzeňský,boy,20-21,Oliver
2024,Plzeňský,boy,20-21,Petr
2024,Karlovarský,boy,1,Jakub
2024,Karlovarský,boy,2,Jan
2024,Karlovarský,boy,3,Matyáš
2024,Karlovarský,boy,4,Sebastian
2024,Karlovarský,boy,5-6,David
2024,Karlovarský,boy,5-6,Dominik
2024,Karlovarský,boy,7-8,Daniel
2024,Karlovarský,boy,7-8,Matěj
2024,Karlovarský,boy,9,Martin
2024,Karlovarský,boy,10-11,Lukáš
2024,Karlovarský,boy,10-11,Filip
2024,Karlovarský,boy,12-14,Tomáš
2024,Karlovarský,boy,12-14,Petr
2024,Karlovarský,boy,12-14,Adam
2024,Karlovarský,boy,15,Tobiáš
2024,Karlovarský,boy,16,Vojtěch
2024,Karlovarský,boy,17-18,Šimon
2024,Karlovarský,boy,17-18,Václav
2024,Karlovarský,boy,19-20,Tadeáš
2024,Karlovarský,boy,19-20,Štěpán
2024,Ústecký,boy,1,Jakub
2024,Ústecký,boy,2,David
2024,Ústecký,boy,3,Matyáš
2024,Ústecký,boy,4,Jan
2024,Ústecký,boy,5,Dominik
2024,Ústecký,boy,6,Daniel
2024,Ústecký,boy,7,Adam
2024,Ústecký,boy,8-9,Oliver
2024,Ústecký,boy,8-9,Tomáš
2024,Ústecký,boy,10,Matěj
2024,Ústecký,boy,11,Martin
2024,Ústecký,boy,12,Filip
2024,Ústecký,boy,13-15,Sebastian
2024,Ústecký,boy,13-15,Marek
2024,Ústecký,boy,13-15,Lukáš
2024,Ústecký,boy,16-17,Petr
2024,Ústecký,boy,16-17,Vojtěch
2024,Ústecký,boy,18-19,Tobiáš
2024,Ústecký,boy,18-19,Štěpán
2024,Ústecký,boy,20,Ondřej
2024,Liberecký,boy,1,Matyáš
2024,Liberecký,boy,2,Jakub
2024,Liberecký,boy,3,Adam
2024,Liberecký,boy,4,Filip
2024,Liberecký,boy,5-6,Jan
2024,Liberecký,boy,5-6,Matěj
2024,Liberecký,boy,7,David
2024,Liberecký,boy,8,Oliver
2024,Liberecký,boy,9,Tomáš
2024,Liberecký,boy,10-11,Vojtěch
2024,Liberecký,boy,10-11,Dominik
2024,Liberecký,boy,12,Tobiáš
2024,Liberecký,boy,13,Daniel
2024,Liberecký,boy,14,Antonín
2024,Liberecký,boy,15,Šimon
2024,Liberecký,boy,16-18,Marek
2024,Liberecký,boy,16-18,Štěpán
2024,Liberecký,boy,16-18,Martin
2024,Liberecký,boy,19,Ondřej
2024,Liberecký,boy,20-22,Tadeáš
2024,Liberecký,boy,20-22,Mikuláš
2024,Liberecký,boy,20-22,Jáchym
2024,Královéhradecký,boy,1,Matyáš
2024,Královéhradecký,boy,2,Jakub
2024,Královéhradecký,boy,3,Vojtěch
2024,Královéhradecký,boy,4-5,Jan
2024,Královéhradecký,boy,4-5,Filip
2024,Královéhradecký,boy,6,Matěj
2024,Královéhradecký,boy,7-8,Dominik
2024,Královéhradecký,boy,7-8,Tomáš
2024,Královéhradecký,boy,9-10,Daniel
2024,Královéhradecký,boy,9-10,Adam
2024,Královéhradecký,boy,11,Štěpán
2024,Královéhradecký,boy,12-13,Tobiáš
2024,Královéhradecký,boy,12-13,Ondřej
2024,Královéhradecký,boy,14,David
2024,Královéhradecký,boy,15,Antonín
2024,Královéhradecký,boy,16,Tadeáš
2024,Královéhradecký,boy,17,Sebastian
2024,Královéhradecký,boy,18,Mikuláš
2024,Královéhradecký,boy,19,Marek
2024,Královéhradecký,boy,20-22,Samuel
2024,Královéhradecký,boy,20-22,Václav
2024,Královéhradecký,boy,20-22,Petr
2024,Pardubický,boy,1-2,Matyáš
2024,Pardubický,boy,1-2,Jakub
2024,Pardubický,boy,3,Vojtěch
2024,Pardubický,boy,4,Matěj
2024,Pardubický,boy,5,Jan
2024,Pardubický,boy,6,Filip
2024,Pardubický,boy,7,Tobiáš
2024,Pardubický,boy,8,David
2024,Pardubický,boy,9-10,Adam
2024,Pardubický,boy,9-10,Dominik
2024,Pardubický,boy,11,Antonín
2024,Pardubický,boy,12,Tomáš
2024,Pardubický,boy,13,Lukáš
2024,Pardubický,boy,14,Daniel
2024,Pardubický,boy,15-16,Ondřej
2024,Pardubický,boy,15-16,Marek
2024,Pardubický,boy,17,Oliver
2024,Pardubický,boy,18-20,Vilém
2024,Pardubický,boy,18-20,Mikuláš
2024,Pardubický,boy,18-20,Štěpán
2024,Vysočina,boy,1,Jakub
2024,Vysočina,boy,2,Jan
2024,Vysočina,boy,3,Adam
2024,Vysočina,boy,4,Matěj
2024,Vysočina,boy,5,Matyáš
2024,Vysočina,boy,6,Dominik
2024,Vysočina,boy,7,Tobiáš
2024,Vysočina,boy,8,David
2024,Vysočina,boy,9,Tomáš
2024,Vysočina,boy,10,Vojtěch
2024,Vysočina,boy,11,Štěpán
2024,Vysočina,boy,12,Filip
2024,Vysočina,boy,13,Daniel
2024,Vysočina,boy,14-16,Petr
2024,Vysočina,boy,14-16,Antonín
2024,Vysočina,boy,14-16,Marek
2024,Vysočina,boy,17-18,Martin
2024,Vysočina,boy,17-18,Oliver
2024,Vysočina,boy,19,Teodor
2024,Vysočina,boy,20,Jiří
2024,Jihomoravský,boy,1,Jakub
2024,Jihomoravský,boy,2,Matyáš
2024,Jihomoravský,boy,3,Adam
2024,Jihomoravský,boy,4,David
2024,Jihomoravský,boy,5,Matěj
2024,Jihomoravský,boy,6,Jan
2024,Jihomoravský,boy,7,Dominik
2024,Jihomoravský,boy,8,Vojtěch
2024,Jihomoravský,boy,9,Filip
2024,Jihomoravský,boy,10,Tomáš
2024,Jihomoravský,boy,11,Tobiáš
2024,Jihomoravský,boy,12,Oliver
2024,Jihomoravský,boy,13,Daniel
2024,Jihomoravský,boy,14,Štěpán
2024,Jihomoravský,boy,15-16,Sebastian
2024,Jihomoravský,boy,15-16,Samuel
2024,Jihomoravský,boy,17,Lukáš
2024,Jihomoravský,boy,18-19,Mikuláš
2024,Jihomoravský,boy,18-19,Ondřej
2024,Jihomoravský,boy,20,Marek
2024,Olomoucký,boy,1,Jakub
2024,Olomoucký,boy,2,Jan
2024,Olomoucký,boy,3,Matyáš
2024,Olomoucký,boy,4,Dominik
2024,Olomoucký,boy,5,Štěpán
2024,Olomoucký,boy,6,Vojtěch
2024,Olomoucký,boy,7,Adam
2024,Olomoucký,boy,8,Tobiáš
2024,Olomoucký,boy,9,Filip
2024,Olomoucký,boy,10,David
2024,Olomoucký,boy,11,Tomáš
2024,Olomoucký,boy,12,Matěj
2024,Olomoucký,boy,13-15,Oliver
2024,Olomoucký,boy,13-15,Daniel
2024,Olomoucký,boy,13-15,Lukáš
2024,Olomoucký,boy,16,Jonáš
2024,Olomoucký,boy,17-18,Ondřej
2024,Olomoucký,boy,17-18,Mikuláš
2024,Olomoucký,boy,19,Martin
2024,Olomoucký,boy,20,Sebastian
2024,Zlínský,boy,1,Jakub
2024,Zlínský,boy,2,Matyáš
2024,Zlínský,boy,3,Tomáš
2024,Zlínský,boy,4,Dominik
2024,Zlínský,boy,5-6,Adam
2024,Zlínský,boy,5-6,Jan
2024,Zlínský,boy,7,Matěj
2024,Zlínský,boy,8-9,Vojtěch
2024,Zlínský,boy,8-9,Štěpán
2024,Zlínský,boy,10,David
2024,Zlínský,boy,11,Antonín
2024,Zlínský,boy,12,Filip
2024,Zlínský,boy,13-14,Šimon
2024,Zlínský,boy,13-14,Sebastian
2024,Zlínský,boy,15-16,Ondřej
2024,Zlínský,boy,15-16,Daniel
2024,Zlínský,boy,17,Oliver
2024,Zlínský,boy,18,Martin
2024,Zlínský,boy,19,Lukáš
2024,Zlínský,boy,20,Tobiáš
2024,Moravskoslezský,boy,1,Jakub
2024,Moravskoslezský,boy,2,Matyáš
2024,Moravskoslezský,boy,3,Adam
2024,Moravskoslezský,boy,4,Jan
2024,Moravskoslezský,boy,5,Vojtěch
2024,Moravskoslezský,boy,6,Štěpán
2024,Moravskoslezský,boy,7,Oliver
2024,Moravskoslezský,boy,8,Filip
2024,Moravskoslezský,boy,9,Tomáš
2024,Moravskoslezský,boy,10,Daniel
2024,Moravskoslezský,boy,11-12,Matěj
2024,Moravskoslezský,boy,11-12,Dominik
2024,Moravskoslezský,boy,13,Sebastian
2024,Moravskoslezský,boy,14,Antonín
2024,Moravskoslezský,boy,15-16,Tobiáš
2024,Moravskoslezský,boy,15-16,Teodor
2024,Moravskoslezský,boy,17,David
2024,Moravskoslezský,boy,18,Viktor
2024,Moravskoslezský,boy,19,Ondřej
2024,Moravskoslezský,boy,20,Jonáš
2024,Česko,girl,1,Eliška
2024,Česko,girl,2,Viktorie
2024,Česko,girl,3,Sofie
2024,Česko,girl,4,Anna
2024,Česko,girl,5,Natálie
2024,Česko,girl,6,Amálie
2024,Česko,girl,7,Ema
2024,Česko,girl,8,Tereza
2024,Česko,girl,9,Laura
2024,Česko,girl,10,Adéla
2024,Česko,girl,11,Julie
